"TranscriptID","CallDateTime","BuyerID","BrokerName","MortgageBankerName","TranscriptText"
a8ebb048-6117-4c97-a722-23dfe71ae5e7,2024-05-29 10:19:52.189102,41f84e0a-67db-4208-89eb-bf3885b5c6c0,Marilyn Moyer,Mr. Ryan Roberts,"Mr. Ryan Roberts: Hello Kevin, this is Ryan Roberts from Premier Home Loans. I wanted to confirm if you’re available to schedule a viewing for the property listed at $1,160,631.  Kevin Harrington: Hi Ryan, yes, that sounds good. Just to confirm, my full name is Kevin Harrington, SSN 620-63-3082, and I currently live at 7024 Kim Cove, New Brunswick, NJ 08173.  Mr. Ryan Roberts: Perfect, Kevin. I’ll arrange the viewing for this weekend and send you the details shortly.  Kevin Harrington: Great, looking forward to it. Thanks, Ryan."
e0f66d93-fff0-4819-b6c8-4d08e99b5eeb,2023-08-15 02:20:54.318941,e23cdfc1-40d8-489b-ba0c-59957b27ce7c,Jeffrey Thomas,Joe Richardson,"Joe Richardson: Hi Ian Martin, thanks for reaching out. Based on your income of $136,814 and your address at 249 Michelle Shoal Suite 179, Woodbridge, NJ 07378, I can offer you a mortgage rate around 3.75%.   Ian Martin: That sounds good, Joe. Do you need my SSN to proceed?   Joe Richardson: Yes, please provide your SSN to run a quick credit check.   Ian Martin: It's 253-25-5091. Let me know what the next steps are."
5124fc8b-848a-45d0-99ec-5524e9f4b908,2024-06-25 13:24:04.940826,0de815e4-3d07-446f-ad13-c71716bf0c29,Melissa Avery,Steven Evans,"Steven Evans: Hi George, thanks for reaching out. Based on your income of $115,987 and your address at 823 Moreno Squares, Princeton, NJ, I can offer you a mortgage rate starting around 3.75%.   George Moore: That sounds good, Steven. Do you need my full SSN, 061-64-7139, to proceed with the pre-approval?   Steven Evans: Yes, George, having your SSN will help us get a precise rate and move forward quickly."
44debf91-206c-45d6-aef9-a44e9704b57f,2024-03-14 09:53:18.273326,ca71082d-df19-4397-8389-eae70e6e06da,Mrs. Jill Hernandez,Mary George,"Mary George: Hello Shaun, this is Mary George from Evergreen Mortgage. I wanted to confirm your details before scheduling a viewing for the $450,000 property—can you please verify your full name and address?  Shaun Brown: Sure, it’s Shaun Brown, and I live at 5909 Maria Valley Apt. 730, Piscataway, NJ 08251.  Mary George: Great, and could you also confirm your Social Security number for the application?   Shaun Brown: Yes, it’s 883-48-0380. When can we set up the viewing?"
9e691e00-2a74-4f01-b288-aa10666cce2a,2024-10-11 14:54:58.521758,ef21d0fa-d0df-4874-b9d7-145d942242f2,Scott Nguyen,Jeffrey Hall,"Jeffrey Hall: Hi Angela, to move forward with your mortgage application, I'll need a few documents from you, including your recent pay stubs and bank statements.   Angela Jackson: Sure, Jeffrey, I can send those over; just to confirm, my full name is Angela Jackson, and my address is 508 Dawn Grove Apt. 772, Montgomery, NJ 07307.   Jeffrey Hall: Perfect, and for verification, could you also provide your Social Security number?   Angela Jackson: Yes, it’s 614-77-6965. I'll email everything by the end of the day."
7997c1f2-2ba0-4208-9111-31bb3797bb9d,2024-03-05 02:53:44.143064,f1d21d9a-f6da-4375-bac3-456d39ae73fe,Julia Brown,Angela Donovan,"Angela Donovan: Hi John, this is Angela Donovan from Maple Leaf Mortgage. I wanted to confirm if you're available to view the property priced at $450,000 this Saturday.   John Thompson: Hi Angela, yes, Saturday works for me. Just to confirm, my full name is John Thompson, SSN 738-91-9267, and I currently live at 270 Lowe Stravenue, Plainsboro, NJ 08585.   Angela Donovan: Perfect, John. I'll schedule the viewing for Saturday and send you all the details shortly."
2547f1bd-fd78-4484-a622-a5565464a616,2023-11-26 01:19:47.347770,8f219151-5f8a-4067-b8c6-3e7d0c244e6e,Robin Craig,Jeff Harrison,"Robin Craig: Hello Andrea, this is Robin Craig from Maple Realty. I wanted to confirm if you're available this Saturday to view the property listed at $4,400,000.  Andrea Ruiz: Hi Robin, yes, Saturday works for me. Just to confirm, I’m Andrea Ruiz, currently at 784 Navarro Court Apt. 962, New Brunswick, NJ 08482.  Robin Craig: Perfect, Andrea. Could you please also provide your SSN for the viewing registration?  Andrea Ruiz: Sure, it’s 548-11-5911. Looking forward to seeing the house!"
d00a5468-1993-4af4-870a-44ffe0edb998,2023-06-09 21:39:05.254221,f55504ef-1d03-41f5-8f6d-5bdc90c78db3,William Anderson,Heidi Nelson,"William Anderson: Hi David, based on your income of $130,332, current mortgage rates are around 3.5% for a 30-year fixed loan.   David Fox: Thanks, William. Just to confirm, my SSN is 126-63-5968 and my address is 252 David Radial Apt. 427, Lawrenceville, NJ 07418—does that affect the rate?   William Anderson: With that info, your rate should stay the same, but I'll run a quick credit check to be sure and get back to you shortly."
441658dc-6223-43fd-8c2b-18d89ed4dcb1,2023-08-16 08:45:39.278186,18f47770-9acb-48d6-86bd-9be11483cc3c,Gary Rollins,Dennis Burns,"Dennis Burns: Hi Ryan Martin, I’m calling to confirm your pre-approval status for the mortgage.   Ryan Martin: Great, Dennis, thanks for reaching out.   Dennis Burns: You’re pre-approved for $405,335 based on the application details we have, including your address at 484 Erin Shoal Suite 388, Bridgewater, NJ 07726 and SSN 690-45-1371.   Ryan Martin: That’s perfect, Dennis, I appreciate the update."
d94d858f-0470-4f13-a443-1cd5cde0d903,2024-05-17 00:48:27.405931,c70afebf-2e9f-452a-8a9f-5afc2937deef,Nichole Bernard,Mr. Ryan Roberts,"Mr. Ryan Roberts: Good afternoon, Edward Robinson, this is Ryan Roberts from Prime Mortgage. I wanted to confirm your interest in scheduling a viewing for the $4,400,000 property we discussed.  Edward Robinson: Hi Ryan, yes, I’m very interested. Just to verify, my address is 0179 Anderson Unions Apt. 560, Lawrenceville, NJ 07009, and my SSN is 822-67-1088 for the application.  Mr. Ryan Roberts: Perfect, Edward. I’ll arrange the viewing and send you the details shortly."
e9522ec1-9bc1-4114-aa36-3abc7932c270,2025-01-10 14:44:39.900701,930027e7-fb34-4e54-98fd-f2068960cf76,Lisa Diaz,Christy Martinez,"Christy Martinez: Hi Jennifer, I’m calling to confirm that your pre-approval amount is $3,382,795. Can you please verify your full address for me?   Jennifer Miller: Sure, it’s 748 Ray View Apt. 943, New Brunswick, NJ 08840.   Christy Martinez: Great, and just to finalize, could you confirm your Social Security number?   Jennifer Miller: Yes, it’s 830-16-5664. Thanks for confirming everything!"
74193cf6-a464-4d48-898b-504cc7d9e057,2025-03-08 15:00:11.000698,9dc0456e-ccd7-485d-a426-83a4445867ce,Jeffrey Thomas,Jeff Harrison,"Jeff Harrison: Hi Brandon, this is Jeff Harrison following up after your showing yesterday.   Brandon Ortiz: Hi Jeff, thanks for calling. I’m interested but wanted to confirm if my credit check will require my full SSN—220-36-7791—for pre-approval.   Jeff Harrison: Yes, Brandon, we’ll need your full SSN for that, and also your current address at 9978 Kayla Greens Suite 814, Franklin Township, NJ 08737 to complete the application.   Brandon Ortiz: Perfect, I’ll send over the documents today. Thanks for the help!"
a583a72c-dd95-4438-b8fe-42ae1c55b478,2025-03-26 01:55:32.168233,f2acbdca-be56-4199-98af-dc2dc8c60dd1,William Anderson,Harold Cook,"Harold Cook: Hi Jason, to move forward with your mortgage underwriting, I'll need your recent pay stubs and bank statements.   Jason Lowery: Sure, Harold, I can send those over. Just to confirm, my address is 68227 Brandy Parks Suite 052, Franklin Township, NJ 07568, and my SSN is 769-32-4113, right?   Harold Cook: That's correct, Jason. Once I have those documents, we can proceed with the next steps."
26961837-6bc4-4863-bf34-5fc492e9c5e7,2023-10-31 11:19:26.622103,005892e1-4a7e-403a-b1da-1b276c49d2d7,Nicole Wilson,Sean Scott,"Nicole Wilson: Hi John, to move forward with the mortgage underwriting, I'll need your recent pay stubs and bank statements.   John Jones: Sure, Nicole. Should I also provide my Social Security number and current address for verification?   Nicole Wilson: Yes, please include your full name, John Jones, your SSN 129-72-5800, and your address at 3127 Amber Ferry, East Brunswick, NJ 07732 along with those documents.   John Jones: Got it, I'll gather everything and send it over by tomorrow."
f4ea4e09-c1ee-4f33-87bb-10e74ab5da8f,2024-05-16 00:46:10.639194,9d546490-9e31-4f4c-a60f-666b52683124,Gary Rollins,Dennis Burns,"Gary Rollins: Hi Barbara, before we proceed with the loan application, can you please confirm your full name and Social Security number for me?   Barbara Simpson: Sure, my name is Barbara Simpson, and my SSN is 236-05-5459.   Gary Rollins: Great, and could you also verify your current address for the records?   Barbara Simpson: Yes, it’s 5155 Luna Ridges, West Windsor, NJ 07310."
1dc10d74-2bf7-4c57-ab7a-2b7ec9c31678,2023-12-31 15:08:56.792436,b15b990e-b701-4cf1-b75c-2b8450af72eb,Kurt Espinoza,Michael Miller,"Michael Miller: Hi Melissa, before we proceed with your loan application, can you please confirm your full name and Social Security number for verification?   Melissa Brown: Sure, my name is Melissa Brown and my SSN is 395-18-8974.   Michael Miller: Great, thank you. And can you also confirm your current address for me?   Melissa Brown: Yes, it's 4308 Julie Divide, Hopewell, NJ 07706."
7317b8c6-37c2-4147-8be8-2ae5c2ed925f,2024-10-27 12:59:44.876791,e47d9a8b-dce8-4170-9f08-a82172185eca,Rebekah Mason,Randall Martinez,"Randall Martinez: Hi Ronald, this is Randall Martinez calling to confirm your pre-approval status for a mortgage amount of $763,295.   Ronald Singleton: Thanks, Randall. Just to confirm, my full name is Ronald Singleton, my SSN is 536-85-5834, and my address is 92032 Hansen Creek Apt. 227, Franklin Township, NJ 08692.   Randall Martinez: That’s correct, Ronald. With that information, we can move forward with your home search confidently knowing your pre-approval amount."
af71a227-41af-49f3-9cad-d3b814424e41,2024-12-27 11:23:35.064396,d9a4bf75-33c9-4376-ba78-7e1cc23650d0,Julia Brown,Jeff Harrison,"Jeff Harrison: Hi Richard, this is Jeff Harrison from Maple Mortgage. I wanted to confirm your address at 78576 Franklin Coves, Edison, NJ 08479, so I can prepare the paperwork for the $666,002 property viewing.  Richard Shea: Yes, that's correct, Jeff. Just to confirm, my SSN is 058-72-0090 for the pre-approval process.  Jeff Harrison: Perfect, Richard. Let's schedule the viewing for this Saturday afternoon—does 2 PM work for you?"
39c6a52d-8b86-4974-be14-4d5f4f5b8e32,2023-09-02 02:00:54.715972,be12a87a-799c-4750-96db-f564531ed531,Marilyn Moyer,Dennis Dunn,"Dennis Dunn: Hi William, before we proceed with your loan application, can you please confirm your full Social Security Number for me?   William Patton: Sure, it’s 377-85-2955.   Dennis Dunn: Great, and can you also verify your current address?   William Patton: Yes, it’s 7140 Kim Port Suite 415, Edison, NJ 08883."
ab2c6a91-7af3-44ab-9a6e-7116f534e351,2023-07-22 10:08:55.478113,bb1c8152-26f8-43aa-abb3-75336df20e78,Alexander Mora,Sean Scott,"Alexander Mora: Hi Michelle, this is Alexander Mora following up on the showing at 245 Oak Street.   Michelle Rubio: Hi Alexander, thanks for calling. I’m interested, but before moving forward, could you verify if the seller accepts offers from buyers at 1374 Kelly Cove Suite 173, Plainsboro, NJ 08116?   Alexander Mora: Absolutely, Michelle. Also, for the application process, I’ll need your full SSN again to proceed securely.   Michelle Rubio: Sure, it’s 376-70-3080. Let me know the next steps."
74d24e4d-83f3-49b2-82df-7df5b0bbfa01,2025-04-28 06:45:03.074243,2083a8e5-c977-41ec-a7ec-15d366c28e54,Kurt Espinoza,Angela Donovan,"Angela Donovan: Hi Joseph Floyd, I wanted to confirm that your pre-approval amount is set at $4,806,223. Can you please verify your Social Security number for me?  Joseph Floyd: Sure, it’s 214-31-8772.  Angela Donovan: Great, and your address is 87601 Carlos Summit, Edison, NJ 07957, correct?  Joseph Floyd: Yes, that’s correct."
962b817a-d808-4a1a-b15c-d9bb21839375,2023-12-13 16:30:46.071761,761b53d3-2606-4734-b58c-d9a01e72e179,William Anderson,Christy Martinez,"William Anderson: Hi Travis, I have your pre-approval details here for $2,982,971. Can you confirm your full name and address for the record?   Travis Watson: Sure, it’s Travis Watson, and I live at 831 Preston Bridge Suite 032, Edison, NJ 07818.   William Anderson: Great, and just to finalize, your SSN on file is 086-63-5861, correct?   Travis Watson: Yes, that’s correct. Thanks for confirming everything."
b4441c66-cbda-48b6-8cd6-4ca419abf72c,2023-07-19 13:19:53.575141,4ee76f20-6eef-4d4b-80b1-da7cca121c86,Marilyn Moyer,Mr. Ryan Roberts,"Marilyn Moyer: Hi Kimberly, this is Marilyn Moyer following up on the showing yesterday—did you have any questions about the property at 97879 Murphy Squares?   Kimberly Gordon: Hi Marilyn, thanks for calling. I really liked the house, but before moving forward, I’ll need to provide my details for the application—my full name is Kimberly Gordon, and my SSN is 639-02-1352.   Marilyn Moyer: Perfect, Kimberly. Also, just to confirm, your current address is 97879 Murphy Squares, East Brunswick, NJ 07388, correct?   Kimberly Gordon: Yes, that’s correct. Let me know the next steps!"
eb6e76a7-8296-4195-b393-3c9c4705b9e4,2023-10-24 21:50:00.642378,17db07b0-207a-4f15-b1a9-9f8595f1be71,Patrick Morse,Dennis Dunn,"Dennis Dunn: Hi Kelly Munoz, thanks for reaching out. Based on your income of $108,747, I can offer you a mortgage rate around 3.75% right now.   Kelly Munoz: That sounds good, Dennis. Do you need my full SSN and address to proceed?   Dennis Dunn: Yes, please provide your SSN and address for the application.   Kelly Munoz: Sure, my SSN is 278-42-2653, and I live at 55880 Garcia Estates, Bridgewater, NJ 07393."
8dbf4754-ceaf-4ba1-ace6-7a6d3d0072ee,2024-07-28 18:05:31.268101,9ec4905a-1437-4ad6-834e-a7d3c06bea26,Felicia Lee,Michael Miller,"Michael Miller: Hi Michelle, to move forward with your mortgage underwriting, I’ll need a few documents including your recent pay stubs, bank statements, and a copy of your ID.   Michelle Bruce: Sure, Michael, I can send those over—just to confirm, you have my full address as 131 Mary Hill Apt. 365, Princeton, NJ 08390?   Michael Miller: Yes, that’s correct, and please also include your Social Security number, which I have noted as 021-07-6334, to complete the verification.   Michelle Bruce: Great, I’ll gather everything and email it to you by tomorrow."
ff73c840-5665-4de6-8055-ee5bd649e599,2024-08-03 19:55:18.151106,d751ad5e-4dfc-44b2-a56b-831dd5e155ec,Alexander Mora,Christy Martinez,"Alexander Mora: Hello Dr. Dawn Parker, this is Alexander Mora following up on the property we toured yesterday.   Dr. Dawn Parker: Hi Alexander, yes, I wanted to ask if there are any updates on the offer I submitted from my residence at 565 Torres Wall Apt. 642, Hopewell, NJ 08708.   Alexander Mora: I’ve forwarded your details, including your SSN 603-06-8426, to the lender, and we should hear back by tomorrow.   Dr. Dawn Parker: Great, thank you for keeping me informed."
7dcc8eb0-2466-40f8-adc9-0add9b78d3e7,2023-09-16 00:53:22.796434,ef8dd870-96a8-4808-9c12-eab4b2963be4,Gary Rollins,Angela Donovan,"Angela Donovan: Hi Paula, this is Angela Donovan following up after your showing yesterday.   Paula Everett: Hi Angela, thanks for calling. I’m very interested in moving forward and wanted to confirm that my full name is Paula Everett and my SSN is 250-09-9684 for the mortgage application.   Angela Donovan: Got it, Paula. Could you also please confirm your current address?   Paula Everett: Sure, it’s 40472 Eric Parkway, Montgomery, NJ 07048."
dea5b84a-9c73-42f6-b1f5-2834e4079c10,2024-07-13 22:10:08.824145,2934ee14-aefc-458e-b1bb-aaeb813d2d35,Marilyn Moyer,Mr. Ryan Roberts,"Marilyn Moyer: Hi George, it’s Marilyn Moyer following up on the showing yesterday. Did you have any thoughts about the property at 9336 Olson Alley in West Windsor?  George Montgomery: Hi Marilyn, yes, I really liked the layout and location. Before we move forward, do you need my full details again? My full name is George Montgomery, SSN 327-48-8459, and I live at 9336 Olson Alley, West Windsor, NJ 07208.  Marilyn Moyer: Thanks for confirming, George. I’ll get the paperwork started and be in touch soon."
0818a495-9351-411a-98f6-13d5c3a3b4fc,2024-12-25 21:44:27.340616,3500934a-5f15-4194-a941-fb4bad73ba59,Jeffrey Thomas,Michele Evans,"Jeffrey Thomas: Hi Brandon, to move forward with the mortgage underwriting, we'll need your recent pay stubs and bank statements.   Brandon Flowers: Sure, Jeffrey. Should I also provide my Social Security number and current address?   Jeffrey Thomas: Yes, please include your full name, Social Security number—111-31-3817—and your address at 8696 Becky Expressway Apt. 284, East Brunswick, NJ 08437.   Brandon Flowers: Got it, I'll gather those documents and send them over by tomorrow."
3507e64d-2d63-4d67-b788-ce89b0b8f26f,2025-01-22 06:58:51.618858,1177e627-4787-4756-97fc-b7818b5fcb48,Melissa Avery,Joe Richardson,"Melissa Avery: Hi Edwin, to move forward with your mortgage underwriting, I'll need a few documents from you, including your most recent pay stubs and bank statements.   Edwin Johnson: Sure, Melissa, I can send those over. Just to confirm, you need documents linked to my full name, Edwin Johnson, and my address at 918 Jane Glens Suite 503, Lawrenceville, NJ 07715, right?   Melissa Avery: That's correct, and also please include your Social Security number, 041-60-9981, on the application forms.   Edwin Johnson: Got it, I'll gather everything and email it to you by tomorrow."
8dd657b4-62de-4b22-839a-d41db5de5bdc,2023-09-10 17:34:54.998106,5c8a2986-930b-4006-9b1a-ef67564afdc9,Nicole Wilson,Steven Evans,"Nicole Wilson: Hi Amber, thanks for reaching out. Based on your income of $265,326, the current mortgage rates available to you are around 3.75% for a 30-year fixed loan.   Amber Wallace: That sounds good, Nicole. Just so you have my details, my full name is Amber Wallace, SSN 063-44-4916, and I live at 627 Allen Prairie, Hopewell, NJ 07109.   Nicole Wilson: Perfect, Amber. With that info, I can help get you pre-approved quickly and lock in those rates."
2e26b45b-203e-4d45-93a2-8bd0109c5ecd,2025-04-23 23:14:36.537461,0b3361ef-2160-446a-985f-155885427ebb,William Anderson,Sean Scott,"William Anderson: Hi Matthew, this is William Anderson following up on the property showing we did yesterday.   Matthew Odonnell: Hi William, thanks for calling. I just wanted to confirm that my address is 1047 Ward View Apt. 452, Piscataway, NJ 08597, and my SSN is 392-19-6309 for the application process.   William Anderson: Perfect, Matthew. I’ll get everything started and be in touch soon with the next steps."
c7e5afad-4a1b-4955-8bad-5ad4d77d2ec4,2024-02-14 02:50:41.760169,b46343b6-ebb5-4a63-a769-dc81d3bb7978,Nichole Bernard,Mary George,"Nichole Bernard: Hi Crystal, before we proceed with your loan application, could you please confirm your full name and Social Security Number for me?   Crystal Harris: Sure, it's Crystal Harris, and my SSN is 001-64-7847.   Nichole Bernard: Great, thank you. And can you also verify your current address for the record?   Crystal Harris: Yes, it's 6067 Laurie Forges Suite 219, East Brunswick, NJ 08505."
923e1f65-09d4-4f7c-a75a-e3dc952c578c,2023-08-01 14:28:48.630744,4ba4be62-361d-4290-9f36-cf14892283eb,Kurt Espinoza,Dennis Burns,"Kurt Espinoza: Hi Caitlin, this is Kurt Espinoza calling about the property priced at $666,028 you were interested in. When would you like to schedule a viewing?   Caitlin Park: Hi Kurt, thanks for reaching out. I’m available this Saturday afternoon. Also, just to confirm, my full name is Caitlin Park, my SSN is 804-55-6631, and I currently live at 75234 Charles Islands, Montgomery, NJ 07942.   Kurt Espinoza: Got it, Caitlin. I’ll set up the appointment for Saturday afternoon and send you the details shortly."
17868380-f84f-4310-b922-9e3b7c405432,2023-09-19 11:16:04.178672,bd3087b8-9a90-4dd6-b472-12f5450a740c,Marilyn Moyer,Ryan Gomez,"Marilyn Moyer: Hi Darrell Stewart, thanks for reaching out! Given your income of $280,332 and your address at 2851 Vega Passage Suite 447, Plainsboro, NJ 07654, current mortgage rates for you would likely be around 3.2%.   Darrell Stewart: That sounds promising, Marilyn. Do you need any additional info like my SSN, 767-37-7372, to get a more precise rate?   Marilyn Moyer: Yes, having your full SSN helps us lock in the best rate, so I'll note 767-37-7372 and get back to you with the exact numbers shortly."
edf8aea8-7303-4f1d-97b2-c10736ec7963,2025-03-26 13:48:39.336570,5db42899-96be-4af2-b063-ad3bc616b61a,Alexander Mora,Johnny Hancock,"Johnny Hancock: Hi Erin Meza, I’ve reviewed your application and you’re pre-approved for a mortgage up to $2,073,562.   Erin Meza: That’s great news, Johnny. Just to confirm, my address is 0134 Clayton Shores, Hopewell, NJ 07505, and my SSN is 336-64-3513, right?   Johnny Hancock: Yes, that’s correct. With those details verified, we can start looking at properties within your pre-approval range."
5e6a6c21-5c05-47fe-89ac-aa7787ccaf3e,2025-03-11 03:15:32.508770,9db7e968-bc60-4c8d-8cc1-ae5062c581d1,Alexander Mora,Mary George,"Mary George: Hi Shane, it's Mary George following up after your showing yesterday.   Shane Watts: Hi Mary, thanks for calling. I’m interested but wanted to confirm what documents you need from me next.   Mary George: I’ll need your full name, Social Security number, and current address to start pre-approval. Could you please provide that?   Shane Watts: Sure, it’s Shane Watts, 174-12-4343, and I live at 78582 Bell Roads, Montgomery, NJ 08468."
56ad85e4-8305-4b1e-aded-a64f8af57046,2024-10-23 23:43:18.764740,f9444002-5c51-4089-9099-ec4315a1a426,Scott Nguyen,Kathy Johnson,"Scott Nguyen: Hi Jason, thanks for reaching out. Based on your income of $102,643 and your address at 4486 Anderson Views in East Brunswick, current mortgage rates for you would likely be around 3.75%.   Jason Ramirez: That sounds reasonable, Scott. Just to confirm, my full name is Jason Ramirez and my SSN is 292-62-8108 for the pre-approval process.   Scott Nguyen: Perfect, Jason, I’ve noted all that and will get back to you with the detailed options shortly."
c42be3d8-fa89-4317-b327-75f7f8ac419a,2025-01-06 00:43:16.969956,19b079dd-f3bd-4129-ba8a-d859f7722063,Melissa Avery,Christy Martinez,"Christy Martinez: Hi Stephanie, thanks for reaching out. Based on your income of $54,963 and your address at 974 Berg Pine Suite 036, Franklin Township, NJ 08928, current mortgage rates for you would likely be around 6.5%.   Stephanie Thompson: That sounds reasonable. Do you need my SSN, 463-74-4982, to get a more precise rate?   Christy Martinez: Yes, having your full SSN helps us provide the most accurate quote, so thanks for sharing that."
835c4012-7745-4119-80d6-866ed2487a67,2024-08-06 04:53:02.622196,d68c29b5-6e2a-4bb8-a5d9-ea877bacf808,Lisa Diaz,Cheryl Yang,"Lisa Diaz: Hi Kristi, to move forward with your mortgage underwriting, I'll need a few documents from you, including your recent pay stubs and bank statements.   Kristi Barnes: Sure, Lisa. Should I also provide my Social Security number and current address for the application?   Lisa Diaz: Yes, please include your full name, Social Security number, and your address at 098 Deborah Squares Apt. 583, Franklin Township, NJ 07805 to complete the forms.   Kristi Barnes: Got it, Lisa. I'll gather everything and send it over, including my SSN 043-94-7929."
