TranscriptID,CallDateTime,BuyerID,BrokerName,MortgageBankerName,TranscriptText
19b54478-ab09-4a45-933d-87cd53041457,2023-06-20 18:04:07.312712,058bed39-d068-42f1-a84f-77c57e608ddc,Thomas Herrera,Judith Cardenas,"Thomas Herrera: Hi Lee, to move forward with your mortgage underwriting, I'll need copies of your recent pay stubs and bank statements.  
Lee Jones: Sure, Thomas, I can send those over from my address at 41317 Julie Ramp Suite 296, New Brunswick, NJ 07753.  
Thomas Herrera: Perfect, and just to confirm for the application, your full name is Lee Jones and your SSN is 181-52-0192, correct?"
9136bf8e-65d1-4622-8c10-5f92d4a3576b,2024-05-17 22:40:04.567017,be99a27d-72b2-4629-a9f6-e04a103365ce,Joshua Alvarez,Gloria Thomas,"Joshua Alvarez: Hi Thomas Woodward, I wanted to confirm your pre-approval amount of $569,974 before we move forward.  
Thomas Woodward: Yes, that's correct, Joshua. My SSN is 801-80-9548, and my current address is 5755 Andrea Circle Suite 047, Piscataway, NJ 07416.  
Joshua Alvarez: Perfect, with that information, we can start looking at homes within your budget right away."
baf85f40-ed58-4650-8bb3-39a0e3f2ef4e,2023-11-17 02:56:32.138436,9ec1387f-4424-4793-84f1-7769afca5fa8,Anthony Davis,Allison Hamilton,"Allison Hamilton: Hi Andrea, to move forward with your mortgage application, we'll need your recent pay stubs, bank statements, and a copy of your ID.  
Andrea Preston: Sure, Allison, I can send those over; my address is 029 Pierce View, East Brunswick, NJ 07416, and my SSN is 883-26-5777 for the application.  
Allison Hamilton: Perfect, Andrea, once we receive those documents, we can start the underwriting process right away."
20daa4a7-d793-4128-bcb9-22beec2b281f,2024-01-11 14:58:43.070908,001ad964-7c22-434a-8e8d-b3be58ee0194,Brittany Green,Caroline Howard MD,"Brittany Green: Hi James Young, based on your income of $90,377 and your address at 93546 Jackson Springs Apt. 364, Woodbridge, NJ 07261, current mortgage rates are hovering around 6.5%.  
James Young: Thanks, Brittany, and just to confirm, you have my SSN as 274-22-1744 for the pre-approval process?  
Brittany Green: Yes, that’s correct, James, and with that info, we can move forward with a tailored mortgage plan for you."
3373065d-aad0-4107-84f2-f1ace158efc6,2024-04-25 19:54:42.982422,fa91bc7b-54eb-4514-8ca3-2358d6c6e9c1,Theresa Martinez,Kimberly Branch,"Kimberly Branch: Hi Laura, this is Kimberly Branch following up after your showing. Are you still interested in moving forward with the mortgage application using your details, Laura Wallace, Social Security number 625-63-6238, and your address at 018 Bradley Points Suite 980, Lawrenceville, NJ 08735?  
Laura Wallace: Yes, Kimberly, I’m ready to proceed and appreciate your help."
1908fae5-582e-4393-84a8-88f668769635,2023-09-27 10:34:00.595948,69c0c269-c9d8-4a23-9ea1-0885ffe4c520,Aaron White,Robert Sandoval,"Aaron White: Hi Julian, to move forward with your mortgage application, we'll need your recent pay stubs, bank statements, and your Social Security number, which you provided as 726-56-8232.  
Julian Perez: Got it, Aaron. I live at 7638 Thomas Greens, East Brunswick, NJ 07789, and I’ll gather the documents you mentioned and send them over by tomorrow.  
Aaron White: Perfect, once I have those, we can proceed with underwriting right away."
8c6c1bb1-efe0-4a22-ba7c-3e050e7b38b7,2024-07-25 22:13:57.685908,57ba032a-8da5-407c-aaf5-2d02bf49055a,Ryan Dean,Charles Castillo,"Ryan Dean: Hi Samantha, just following up after the showing at 17292 Nathan Spurs—do you have any questions or thoughts about the property?  
Samantha Henderson: Hi Ryan, thanks for checking in. I’m interested but wanted to confirm that my SSN, 527-07-3596, is on file for the application process.  
Ryan Dean: Yes, Samantha, I have your details here and we can move forward whenever you’re ready."
a4858cbe-49e6-438f-92c4-4e4d35e221b7,2023-08-11 22:07:32.874786,bab6eb8d-2c40-439f-9846-ea54f9887d55,Ryan Dean,Michael Hansen,"Michael Hansen: Hi Adrian Johnson, I’m Michael Hansen calling to schedule a viewing for the property priced at $1,750,515.  
Adrian Johnson: That sounds great, Michael. I live at 569 Anderson Light Apt. 204, New Brunswick, NJ 08439, and my SSN is 878-16-1104 if you need it for pre-approval.  
Michael Hansen: Perfect, I’ll set up the appointment and follow up with the details shortly."
79e28a13-5dbd-4e9a-861c-8a99d977618d,2024-06-18 06:25:45.336252,612dbe6c-5379-44c4-9dce-e2e46b91daf7,Jordan Guzman,Robert Benjamin,"Jordan Guzman: Hi Kathryn, to move forward with the mortgage underwriting, we'll need your recent pay stubs, bank statements, and a copy of your ID.  
Kathryn Glenn: Sure, Jordan, I can send those over; just to confirm, my address is 862 William Harbor Apt. 139, Bridgewater, NJ 08025, and my Social Security number is 881-57-6803.  
Jordan Guzman: Perfect, thanks for confirming, Kathryn—I’ll review everything as soon as I get your documents."
5e297de2-48c9-4ed5-9230-fb7c2c647096,2025-01-02 03:52:39.267605,79f2b974-422b-421f-a4e9-125deb0093a3,Anthony Davis,Kimberly Branch,"Kimberly Branch: Hi Cameron, I’ve reviewed your application and you’re pre-approved for a mortgage amount of $1,733,903 based on the details you provided, including your address at 46004 Lewis Highway, West Windsor.  
Cameron Butler: That’s great news, Kimberly. Just to confirm, my SSN is 186-69-6213 for the record, correct?  
Kimberly Branch: Yes, that’s correct, Cameron. We’ll move forward with the next steps to secure your pre-approval letter."
ed41c5f5-f2a6-497f-8df9-8abf3d74404e,2024-04-24 20:04:56.851673,864e1453-f1e9-4d32-a16c-f697c42b2dcd,Joshua Alvarez,Judith Cardenas,"Joshua Alvarez: Hi Jessica, before we move forward with the loan application, can you please confirm your full name and Social Security Number for me?  
Jessica Frank: Sure, it's Jessica Frank, and my SSN is 444-56-6398.  
Joshua Alvarez: Great, and could you also verify your current address for the records?  
Jessica Frank: Yes, it's 490 Clark Dam, Plainsboro, NJ 07593."
485ee9fa-b6dd-4ea9-a093-8d7393d5cfea,2023-08-06 04:11:41.503867,2551adca-8725-41e1-ba56-340bf74b6fdb,Theresa Martinez,Carol Gordon,"Carol Gordon: Hi William, before we proceed with your loan application, can you please confirm your full SSN for verification?  
William Carpenter: Sure, it's 724-64-6546.  
Carol Gordon: Thank you, and your current address is 09442 Hickman Cove, Montgomery, NJ 08315, correct?  
William Carpenter: Yes, that's correct."
ea90ce5e-5c2f-4b1d-8e1a-e6c1eef920a5,2023-11-15 18:33:27.947992,232517f0-c00b-427e-9a3f-9d37e69174b5,Karen Mcbride,Robert Sandoval,"Karen Mcbride: Hi Danielle, before we proceed with the loan application, can you please confirm your full name and SSN for me?  
Danielle Gardner: Sure, it’s Danielle Gardner, and my SSN is 571-64-7948.  
Karen Mcbride: Great, and could you also verify your current address for the records?  
Danielle Gardner: Yes, it’s 93967 Perez Villages, Woodbridge, NJ 07857."
2b907fcc-cc03-4022-aa83-5b6f36c23222,2023-04-21 15:36:13.302976,8f6d0dd7-cefc-4ac8-8b1c-fcd7a9dbb422,Carlos White,Gloria Thomas,"Gloria Thomas: Hi Cody, this is Gloria Thomas from Maple Mortgage; I wanted to schedule a viewing for that $450,000 property you were interested in.  
Cody Wood: Hi Gloria, that sounds great—just to confirm, this is Cody Wood, SSN 495-48-8187, and I’m currently at 11185 Adam Locks Apt. 630, Bridgewater, NJ 08054.  
Gloria Thomas: Perfect, Cody, I’ll set up the appointment for this Thursday afternoon and send you the details shortly."
a474c0ac-e71c-45d2-bc75-066898d7fa4f,2023-12-27 09:06:05.264258,d88b3478-b880-44b5-bd2e-410deb7bf5b6,Julie Sanchez,Michele Werner,"Michele Werner: Hi Eric, this is Michele Werner calling to schedule your property viewing for the house priced at $2,469,115.  
Eric Glenn: Thanks, Michele. You can reach me at my address, 418 Clark Fields, Piscataway, NJ 07717, and my SSN is 449-57-8564 for the paperwork.  
Michele Werner: Perfect, Eric. I'll set up the appointment and send you the details shortly."
becc82a5-f346-4aa4-afc5-085bcdce2a84,2024-12-24 13:28:44.811214,d37a33a8-fc57-418c-b1df-c172db2067eb,Kara Rivera,Gloria Thomas,"Gloria Thomas: Hello Vanessa, this is Gloria Thomas from First Choice Mortgage; I wanted to confirm your interest in scheduling a viewing for the property priced at $1,681,243.  
Vanessa Wilson: Yes, Gloria, that sounds great; my full name is Vanessa Wilson, and I live at 33964 Richardson Stravenue Suite 986, West Windsor, NJ 08784.  
Gloria Thomas: Perfect, Vanessa, and just to complete your pre-approval, could you please verify your Social Security number for me?  
Vanessa Wilson: Sure, it's 791-96-7372."
631a52fa-b72e-4e79-8048-81ac7618e7d6,2023-05-05 19:21:26.746376,f2dfb208-35b3-40f9-87aa-41e3179bc247,Angela Wilkinson,Eric Foster,"Angela Wilkinson: Hello Sara, this is Angela Wilkinson. I have a lovely property listed at $603,364, would you like to schedule a viewing?  
Sara Simpson: Hi Angela, yes please. I’m Sara Simpson, living at 9858 James Ranch, Montgomery, NJ 08589, and my SSN is 459-34-3141 for the application.  
Angela Wilkinson: Perfect, Sara. I’ll arrange the viewing and send you the details shortly."
90995170-2cbd-45cc-b31e-d8259fc85f9f,2023-08-07 12:39:06.290843,7e9e255c-c333-4c79-80a2-4bdebbb13b63,Jordan Guzman,Elijah Hernandez,"Elijah Hernandez: Hi Angela King, this is Elijah Hernandez calling to confirm your interest in viewing the property priced at $599,914.  
Angela King: Yes, Elijah, that's correct; my full address is 80400 Richards Roads, West Windsor, NJ 07110, and my SSN is 326-50-8004 for the pre-approval process.  
Elijah Hernandez: Perfect, Angela, I'll schedule the viewing for this weekend and send you the details shortly."
d1434cc0-3723-41ed-9003-61efd4d81c62,2023-06-28 06:42:43.488531,9a579645-5086-4899-8d23-8cd9002b8e13,Amber Glenn,Charles Castillo,"Amber Glenn: Hi Charles, to move forward with your mortgage underwriting, I'll need your recent pay stubs, bank statements, and a copy of your ID.  
Charles Lee: Sure, Amber, I’ll send over everything, including my SSN 442-77-5194 and my current address at 8088 William Shoal Suite 046, Lawrenceville, NJ 07553.  
Amber Glenn: Perfect, once I have those documents, we can get started on your application right away."
3d577d69-c698-4668-8436-95454621f9f7,2023-07-30 00:36:54.873726,199310fb-b2f6-4753-8e15-186eaeb78842,Martha Wiggins,Caroline Howard MD,"Martha Wiggins: Hello Justin, this is Martha Wiggins from Bright Homes Realty. I have a property listed at $658,338 that might interest you; would you like to schedule a viewing?  
Justin Gardner: Hi Martha, yes, please; I’m Justin Gardner, living at 2032 Hodge Islands, South Brunswick, NJ 07451, and my SSN is 490-06-0914 for the application process.  
Martha Wiggins: Great, Justin, I’ll arrange the viewing and send you the details shortly."
6b074ae7-b05f-4303-afe8-60951dcfff25,2024-12-21 04:42:06.602174,0f9bdd01-9791-4aac-87b1-50b07a6700f8,Kara Rivera,Robert Sandoval,"Kara Rivera: Hi Sarah, to move forward with the mortgage underwriting, I'll need your recent pay stubs and bank statements.  
Sarah Jackson: Sure, Kara, I can send those over; my full name is Sarah Jackson, and my SSN is 631-11-8783.  
Kara Rivera: Great, and just to confirm, your address is 9336 April Dale Suite 093, Hillsborough, NJ 07290, correct?  
Sarah Jackson: Yes, that's correct. I'll get those documents to you by the end of the day."
a8afe81b-fb06-4e77-b66b-f1061c504326,2023-06-30 02:23:39.387581,9e3916d3-d434-45d4-a8e6-7ba8c80a6b1a,Julie Sanchez,Caroline Howard MD,"Caroline Howard MD: Hi Chad, before we proceed with your loan application, could you please confirm your full Social Security Number for me?  
Chad Sanchez: Sure, it’s 651-53-3710.  
Caroline Howard MD: Great, and can you also verify your current address as 08377 Hartman Coves, East Brunswick, NJ 07643?  
Chad Sanchez: That’s correct."
18929831-3a4b-4ad3-aef5-68dec1d4d6e1,2024-10-26 21:47:31.788421,93f28282-e202-49f7-8f8b-d08133c98bc4,Jordan Guzman,Carol Gordon,"Jordan Guzman: Hi Jack, this is Jordan Guzman calling to confirm a viewing for the property priced at $859,649. Does Thursday at 3 PM work for you?

Jack Patterson: That sounds good, Jordan. Just to confirm, my full name is Jack Patterson, and my address is 964 Elizabeth Garden Apt. 639, South Brunswick, NJ 08789.

Jordan Guzman: Perfect, Jack. I have your SSN as 756-07-4984 for the paperwork—I'll see you Thursday at 3 PM."
5d969c24-cd65-40df-bd57-6c8978fe3247,2023-11-28 07:19:56.161879,2181aac8-5d27-4078-8302-8f1dd30abd42,Angela Wilkinson,Michael Hansen,"Angela Wilkinson: Hi Jennifer, I wanted to confirm that your pre-approval amount is $749,000.  
Jennifer Singleton: Yes, that’s correct, Angela. My details are Jennifer Singleton, Social Security number 582-86-8718, and my current address is 2201 Michelle Keys Suite 134, East Brunswick, NJ 08240.  
Angela Wilkinson: Perfect, thanks for confirming; that helps us move forward with the home search."
d6ec8f41-22a6-45e4-994d-41071ea61496,2025-04-13 16:46:03.695661,ca7e47b2-9ab3-4d96-9d12-0e79c3d69251,Theresa Martinez,Michele Werner,"Theresa Martinez: Hi Angela, this is Theresa following up on the showing at 7538 Tonya Overpass—did you have any questions or thoughts about the property?  
Angela Townsend: Hi Theresa, thanks for checking in. I’m definitely interested but wanted to confirm if you need my full details like my SSN 388-98-6839 to start the application process.  
Theresa Martinez: Yes, Angela, having your full name and SSN along with your current address at 7538 Tonya Overpass will help us move forward smoothly."
48305f5c-095e-461d-a6fb-7c01af2c31c4,2024-08-22 03:34:25.484338,9b418976-0ddc-45f5-8a9e-8c323825da34,Brittney Maddox,Judith Cardenas,"Brittney Maddox: Hi Darius, before we move forward with your loan application, can you please confirm your Social Security Number for me?  
Darius Small: Sure, it’s 629-51-0550.  
Brittney Maddox: Great, and your current address is 59707 Gonzalez Squares, Franklin Township, NJ 08195, correct?  
Darius Small: Yes, that’s correct."
8f86867a-8c88-433c-84f3-e85de83f53be,2023-08-01 11:41:00.065340,7544765e-6c52-473d-8337-dad08744638c,Joshua Alvarez,Ralph Ortiz,"Ralph Ortiz: Hi Elaine, to move forward with your mortgage application, I'll need your recent pay stubs and bank statements, along with your Social Security number for verification.  
Elaine Jones: Sure, Ralph, my full name is Elaine Jones, my SSN is 037-87-4372, and I live at 453 Marie River, New Brunswick, NJ 07324.  
Ralph Ortiz: Perfect, thank you, Elaine; once I have those documents, we can proceed with underwriting."
b7673234-0b92-4830-803f-79f4c4ec3716,2024-02-12 21:18:02.410182,2ef14904-9f14-41bc-a202-5a556b2dee7b,Jordan Guzman,Kimberly Chapman,"Jordan Guzman: Hi Jody, to move forward with your mortgage underwriting, we'll need your recent pay stubs, bank statements, and a copy of your ID.  
Jody Roach: Sure, Jordan, I can send those over—I live at 97920 Andrew Mills, West Windsor, NJ 07707, and my SSN is 864-56-0744 for the application.  
Jordan Guzman: Perfect, Jody, once we have those documents, we can expedite the approval process."
0a0a3035-af99-4cf2-967d-4b34505ec403,2023-12-14 03:03:37.703579,1b56686f-3e00-49c6-b636-761fd71d1cdd,Martha Wiggins,William Colon,"William Colon: Hello Felicia Williams, I’ve reviewed your application and I’m happy to inform you that you’re pre-approved for a mortgage up to $921,275.  
Felicia Williams: That’s great news, William. Just to confirm, you have my SSN as 862-74-0380 and my address at 339 Castillo Fields, West Windsor, NJ 08327, correct?  
William Colon: Yes, that’s correct, Felicia. We can move forward with the next steps whenever you’re ready."
5ca7f8ef-f0f3-49c1-ab3a-2c135563d9d4,2023-11-14 13:55:48.989492,85ff7123-9776-434d-92e9-8ea1929212b5,Sara Sheppard,James Wood,"James Wood: Hi Joshua, to move forward with your mortgage underwriting, I'll need your latest pay stubs, bank statements, and a copy of your SSN card—can you confirm your Social Security number is 095-79-9251?  
Joshua Walton: Yes, that's correct, James. Also, just to confirm, my current address is 66500 Lyons Locks, Princeton, NJ 07794.  
James Wood: Perfect, Joshua, once I have those documents, we can proceed with the next steps."
d2e70037-57c4-4e4f-8eab-9fb5fab91fd6,2023-04-23 17:02:52.533529,4793a949-7d94-45cf-bb8c-2454af206925,Angela Wilkinson,Kimberly Simmons,"Kimberly Simmons: Hi Ethan, this is Kimberly Simmons calling to schedule your property viewing for the house priced at $1,664,024.  
Ethan Green: Hi Kimberly, that sounds great—I'm Ethan Green, and I live at 9313 Johnson Rapids Suite 124, Bridgewater, NJ 07426.  
Kimberly Simmons: Perfect, and just to confirm, your SSN is 636-55-0052?  
Ethan Green: Yes, that's correct. Looking forward to the viewing!"
eae78c49-11b2-4a0b-98aa-0634d66cc34f,2024-01-11 10:48:14.867014,7a04fd89-8b81-4da2-af6e-586d6cfd3816,Theresa Martinez,Amy Fisher,"Theresa Martinez: Hi Alexis Nelson, this is Theresa Martinez following up on the property we viewed yesterday.  
Alexis Nelson: Hi Theresa, thanks for calling. I’m interested but wanted to confirm if you need my SSN, 125-62-2101, and my current address at 19330 Michael Hollow Apt. 525, Princeton, NJ 08690 to start the application process.  
Theresa Martinez: Yes, Alexis, that information will help us move forward—I'll send over the paperwork shortly."
3ed7b2fb-77ee-4e16-8fd3-131f8c5bd4d4,2023-06-05 14:12:41.644733,a7f01419-b1ef-4908-a808-912e8b34277c,Victoria Baker,Kimberly Branch,"Kimberly Branch: Hi Robert, before we proceed, could you please confirm your full name and Social Security number for the loan application?  
Robert Humphrey: Sure, it’s Robert Humphrey and my SSN is 006-58-2721.  
Kimberly Branch: Great, and can you verify your current address for me?  
Robert Humphrey: Yes, it’s 22488 Julian Lock Apt. 254, Hopewell, NJ 08962."
4487c053-c29f-4e9a-8d84-581d3fb8869b,2023-09-08 01:46:33.412517,640ead8f-cfd6-4927-8415-403f9bad4852,Karen Mcbride,Ralph Ortiz,"Ralph Ortiz: Hi Matthew Allen, I’m calling to confirm your pre-approval amount of $1,319,140 based on the information you provided.  
Matthew Allen: Thanks, Ralph. Just to verify, my details are 161-14-0187 for my SSN and my address is 2023 Ewing Union Suite 003, South Brunswick, NJ 08551.  
Ralph Ortiz: That’s correct, Matthew. We’re all set to move forward with your home search now."
